"famID","parent","plantID","plantID3","longID","barcode","loc","year","rep","row","col","self","merge_col"
"WGN46","C",59,118,"WGN46D59",2304,"STP",2018,2,37,34,NA,"WGN46D59_STP_2018_2"
"WGN46","D",60,119,"WGN46C60",955,"STP",2018,1,29,3,NA,"WGN46C60_STP_2018_1"
"WGN46","D",60,119,"WGN46C60",2240,"STP",2018,2,59,26,NA,"WGN46C60_STP_2018_2"
"WGN46","C",60,120,"WGN46D60",1020,"STP",2018,1,19,15,NA,"WGN46D60_STP_2018_1"
"WGN46","C",60,120,"WGN46D60",2305,"STP",2018,2,34,25,NA,"WGN46D60_STP_2018_2"
"WGN46","D",61,121,"WGN46C61",956,"STP",2018,1,1,6,NA,"WGN46C61_STP_2018_1"
"WGN46","D",61,121,"WGN46C61",2241,"STP",2018,2,60,20,NA,"WGN46C61_STP_2018_2"
"WGN46","C",61,122,"WGN46D61",1021,"STP",2018,1,4,13,NA,"WGN46D61_STP_2018_1"
"WGN46","C",61,122,"WGN46D61",2306,"STP",2018,2,40,36,NA,"WGN46D61_STP_2018_2"
"WGN46","D",62,123,"WGN46C62",957,"STP",2018,1,24,12,NA,"WGN46C62_STP_2018_1"
"WGN46","D",62,123,"WGN46C62",2242,"STP",2018,2,46,25,NA,"WGN46C62_STP_2018_2"
"WGN46","C",62,124,"WGN46D62",1022,"STP",2018,1,2,33,NA,"WGN46D62_STP_2018_1"
"WGN46","C",62,124,"WGN46D62",2307,"STP",2018,2,63,27,NA,"WGN46D62_STP_2018_2"
"WGN46","D",63,125,"WGN46C63",958,"STP",2018,1,21,5,NA,"WGN46C63_STP_2018_1"
"WGN46","D",63,125,"WGN46C63",2243,"STP",2018,2,63,2,NA,"WGN46C63_STP_2018_2"
"WGN46","C",63,126,"WGN46D63",1023,"STP",2018,1,24,42,NA,"WGN46D63_STP_2018_1"
"WGN46","C",63,126,"WGN46D63",2308,"STP",2018,2,39,28,NA,"WGN46D63_STP_2018_2"
"WGN46","D",64,127,"WGN46C64",959,"STP",2018,1,22,4,NA,"WGN46C64_STP_2018_1"
"WGN46","D",64,127,"WGN46C64",2244,"STP",2018,2,57,8,NA,"WGN46C64_STP_2018_2"
"WGN46","C",64,128,"WGN46D64",1024,"STP",2018,1,21,15,NA,"WGN46D64_STP_2018_1"
"WGN46","C",64,128,"WGN46D64",2309,"STP",2018,2,38,17,NA,"WGN46D64_STP_2018_2"
"WGN46","D",65,129,"WGN46C65",960,"STP",2018,1,19,4,NA,"WGN46C65_STP_2018_1"
"WGN46","D",65,129,"WGN46C65",2245,"STP",2018,2,41,7,NA,"WGN46C65_STP_2018_2"
"WGN46","C",65,130,"WGN46D65",1025,"STP",2018,1,19,39,NA,"WGN46D65_STP_2018_1"
"WGN46","C",65,130,"WGN46D65",2310,"STP",2018,2,46,30,NA,"WGN46D65_STP_2018_2"
"WGN55","C",1,1,"WGN55C01",1026,"STP",2018,1,3,1,NA,"WGN55C01_STP_2018_1"
"WGN55","C",1,1,"WGN55C01",2311,"STP",2018,2,51,6,NA,"WGN55C01_STP_2018_2"
"WGN55","D",1,2,"WGN55D01",1091,"STP",2018,1,2,32,NA,"WGN55D01_STP_2018_1"
"WGN55","D",1,2,"WGN55D01",2376,"STP",2018,2,57,32,NA,"WGN55D01_STP_2018_2"
"WGN55","C",2,3,"WGN55C02",1027,"STP",2018,1,14,21,NA,"WGN55C02_STP_2018_1"
"WGN55","C",2,3,"WGN55C02",2312,"STP",2018,2,41,16,NA,"WGN55C02_STP_2018_2"
"WGN55","D",2,4,"WGN55D02",1092,"STP",2018,1,16,37,NA,"WGN55D02_STP_2018_1"
"WGN55","D",2,4,"WGN55D02",2377,"STP",2018,2,41,37,NA,"WGN55D02_STP_2018_2"
"WGN55","C",3,5,"WGN55C03",1028,"STP",2018,1,20,19,NA,"WGN55C03_STP_2018_1"
"WGN55","C",3,5,"WGN55C03",2313,"STP",2018,2,33,10,NA,"WGN55C03_STP_2018_2"
"WGN55","D",3,6,"WGN55D03",1093,"STP",2018,1,14,19,NA,"WGN55D03_STP_2018_1"
"WGN55","D",3,6,"WGN55D03",2378,"STP",2018,2,48,19,NA,"WGN55D03_STP_2018_2"
"WGN55","C",4,7,"WGN55C04",1029,"STP",2018,1,29,36,NA,"WGN55C04_STP_2018_1"
"WGN55","C",4,7,"WGN55C04",2314,"STP",2018,2,43,27,NA,"WGN55C04_STP_2018_2"
"WGN55","D",4,8,"WGN55D04",1094,"STP",2018,1,24,21,NA,"WGN55D04_STP_2018_1"
"WGN55","D",4,8,"WGN55D04",2379,"STP",2018,2,45,33,NA,"WGN55D04_STP_2018_2"
"WGN55","C",5,9,"WGN55C05",1030,"STP",2018,1,24,33,NA,"WGN55C05_STP_2018_1"
"WGN55","C",5,9,"WGN55C05",2315,"STP",2018,2,37,11,NA,"WGN55C05_STP_2018_2"
"WGN55","D",5,10,"WGN55D05",1095,"STP",2018,1,16,25,NA,"WGN55D05_STP_2018_1"
"WGN55","D",5,10,"WGN55D05",2380,"STP",2018,2,39,24,NA,"WGN55D05_STP_2018_2"
"WGN55","C",6,11,"WGN55C06",1031,"STP",2018,1,22,36,NA,"WGN55C06_STP_2018_1"
"WGN55","C",6,11,"WGN55C06",2316,"STP",2018,2,40,19,NA,"WGN55C06_STP_2018_2"
"WGN55","D",6,12,"WGN55D06",1096,"STP",2018,1,4,23,NA,"WGN55D06_STP_2018_1"
"WGN55","D",NA,12,NA,NA,"STP",2018,2,NA,NA,NA,"NA_STP_2018_2"
"WGN55","C",7,13,"WGN55C07",1032,"STP",2018,1,27,9,NA,"WGN55C07_STP_2018_1"
"WGN55","C",7,13,"WGN55C07",2317,"STP",2018,2,48,3,NA,"WGN55C07_STP_2018_2"
"WGN55","D",7,14,"WGN55D07",1097,"STP",2018,1,22,19,NA,"WGN55D07_STP_2018_1"
"WGN55","D",7,14,"WGN55D07",2382,"STP",2018,2,57,41,NA,"WGN55D07_STP_2018_2"
"WGN55","C",8,15,"WGN55C08",1033,"STP",2018,1,29,25,NA,"WGN55C08_STP_2018_1"
"WGN55","C",8,15,"WGN55C08",2318,"STP",2018,2,45,18,NA,"WGN55C08_STP_2018_2"
"WGN55","D",8,16,"WGN55D08",1098,"STP",2018,1,19,7,NA,"WGN55D08_STP_2018_1"
"WGN55","D",8,16,"WGN55D08",2383,"STP",2018,2,41,10,NA,"WGN55D08_STP_2018_2"
"WGN55","C",9,17,"WGN55C09",1034,"STP",2018,1,13,13,NA,"WGN55C09_STP_2018_1"
"WGN55","C",9,17,"WGN55C09",2319,"STP",2018,2,63,30,NA,"WGN55C09_STP_2018_2"
"WGN55","D",9,18,"WGN55D09",1099,"STP",2018,1,5,22,NA,"WGN55D09_STP_2018_1"
"WGN55","D",9,18,"WGN55D09",2384,"STP",2018,2,34,20,NA,"WGN55D09_STP_2018_2"
"WGN55","C",10,19,"WGN55C10",1035,"STP",2018,1,23,12,NA,"WGN55C10_STP_2018_1"
"WGN55","C",10,19,"WGN55C10",2320,"STP",2018,2,33,42,NA,"WGN55C10_STP_2018_2"
"WGN55","D",10,20,"WGN55D10",1100,"STP",2018,1,21,32,NA,"WGN55D10_STP_2018_1"
"WGN55","D",10,20,"WGN55D10",2385,"STP",2018,2,64,36,NA,"WGN55D10_STP_2018_2"
"WGN55","C",11,21,"WGN55C11",1036,"STP",2018,1,1,15,NA,"WGN55C11_STP_2018_1"
"WGN55","C",11,21,"WGN55C11",2321,"STP",2018,2,41,25,NA,"WGN55C11_STP_2018_2"
"WGN55","D",11,22,"WGN55D11",1101,"STP",2018,1,30,26,NA,"WGN55D11_STP_2018_1"
"WGN55","D",11,22,"WGN55D11",2386,"STP",2018,2,40,1,NA,"WGN55D11_STP_2018_2"
"WGN55","C",12,23,"WGN55C12",1037,"STP",2018,1,26,33,NA,"WGN55C12_STP_2018_1"
"WGN55","C",12,23,"WGN55C12",2322,"STP",2018,2,63,5,NA,"WGN55C12_STP_2018_2"
"WGN55","D",12,24,"WGN55D12",1102,"STP",2018,1,3,33,NA,"WGN55D12_STP_2018_1"
"WGN55","D",12,24,"WGN55D12",2387,"STP",2018,2,41,21,NA,"WGN55D12_STP_2018_2"
"WGN55","C",13,25,"WGN55C13",1038,"STP",2018,1,12,18,NA,"WGN55C13_STP_2018_1"
"WGN55","C",13,25,"WGN55C13",2323,"STP",2018,2,59,14,NA,"WGN55C13_STP_2018_2"
"WGN55","D",13,26,"WGN55D13",1103,"STP",2018,1,28,28,NA,"WGN55D13_STP_2018_1"
"WGN55","D",13,26,"WGN55D13",2388,"STP",2018,2,43,32,NA,"WGN55D13_STP_2018_2"
"WGN55","C",14,27,"WGN55C14",1039,"STP",2018,1,11,33,NA,"WGN55C14_STP_2018_1"
"WGN55","C",14,27,"WGN55C14",2324,"STP",2018,2,50,27,NA,"WGN55C14_STP_2018_2"
"WGN55","D",14,28,"WGN55D14",1104,"STP",2018,1,28,7,NA,"WGN55D14_STP_2018_1"
"WGN55","D",14,28,"WGN55D14",2389,"STP",2018,2,43,12,NA,"WGN55D14_STP_2018_2"
"WGN55","C",15,29,"WGN55C15",1040,"STP",2018,1,30,22,NA,"WGN55C15_STP_2018_1"
"WGN55","C",15,29,"WGN55C15",2325,"STP",2018,2,37,26,NA,"WGN55C15_STP_2018_2"
"WGN55","D",15,30,"WGN55D15",1105,"STP",2018,1,13,26,NA,"WGN55D15_STP_2018_1"
"WGN55","D",15,30,"WGN55D15",2390,"STP",2018,2,44,1,NA,"WGN55D15_STP_2018_2"
"WGN55","C",16,31,"WGN55C16",1041,"STP",2018,1,2,26,NA,"WGN55C16_STP_2018_1"
"WGN55","C",16,31,"WGN55C16",2326,"STP",2018,2,50,42,NA,"WGN55C16_STP_2018_2"
"WGN55","D",16,32,"WGN55D16",1106,"STP",2018,1,23,3,NA,"WGN55D16_STP_2018_1"
"WGN55","D",16,32,"WGN55D16",2391,"STP",2018,2,39,15,NA,"WGN55D16_STP_2018_2"
"WGN55","C",17,33,"WGN55C17",1042,"STP",2018,1,24,10,NA,"WGN55C17_STP_2018_1"
"WGN55","C",17,33,"WGN55C17",2327,"STP",2018,2,42,15,NA,"WGN55C17_STP_2018_2"
"WGN55","D",17,34,"WGN55D17",1107,"STP",2018,1,4,32,NA,"WGN55D17_STP_2018_1"
"WGN55","D",17,34,"WGN55D17",2392,"STP",2018,2,34,15,NA,"WGN55D17_STP_2018_2"
"WGN55","C",18,35,"WGN55C18",1043,"STP",2018,1,21,11,NA,"WGN55C18_STP_2018_1"
"WGN55","C",18,35,"WGN55C18",2328,"STP",2018,2,38,30,NA,"WGN55C18_STP_2018_2"
"WGN55","D",18,36,"WGN55D18",1108,"STP",2018,1,15,30,NA,"WGN55D18_STP_2018_1"
"WGN55","D",18,36,"WGN55D18",2393,"STP",2018,2,50,21,NA,"WGN55D18_STP_2018_2"
"WGN55","C",19,37,"WGN55C19",1044,"STP",2018,1,21,22,NA,"WGN55C19_STP_2018_1"
"WGN55","C",19,37,"WGN55C19",2329,"STP",2018,2,53,27,NA,"WGN55C19_STP_2018_2"
"WGN55","D",19,38,"WGN55D19",1109,"STP",2018,1,15,28,NA,"WGN55D19_STP_2018_1"
"WGN55","D",19,38,"WGN55D19",2394,"STP",2018,2,37,32,NA,"WGN55D19_STP_2018_2"
"WGN55","C",20,39,"WGN55C20",1045,"STP",2018,1,2,39,"self","WGN55C20_STP_2018_1"
"WGN55","C",20,39,"WGN55C20",2330,"STP",2018,2,54,9,"self","WGN55C20_STP_2018_2"
"WGN55","D",20,40,"WGN55D20",1110,"STP",2018,1,31,14,NA,"WGN55D20_STP_2018_1"
"WGN55","D",20,40,"WGN55D20",2395,"STP",2018,2,36,29,NA,"WGN55D20_STP_2018_2"
"WGN55","C",21,41,"WGN55C21",1046,"STP",2018,1,1,2,NA,"WGN55C21_STP_2018_1"
"WGN55","C",21,41,"WGN55C21",2331,"STP",2018,2,45,16,NA,"WGN55C21_STP_2018_2"
"WGN55","D",21,42,"WGN55D21",1111,"STP",2018,1,11,14,NA,"WGN55D21_STP_2018_1"
"WGN55","D",21,42,"WGN55D21",2396,"STP",2018,2,60,41,NA,"WGN55D21_STP_2018_2"
"WGN55","C",22,43,"WGN55C22",1047,"STP",2018,1,5,19,NA,"WGN55C22_STP_2018_1"
"WGN55","C",22,43,"WGN55C22",2332,"STP",2018,2,38,26,NA,"WGN55C22_STP_2018_2"
"WGN55","D",22,44,"WGN55D22",1112,"STP",2018,1,26,40,NA,"WGN55D22_STP_2018_1"
"WGN55","D",22,44,"WGN55D22",2397,"STP",2018,2,37,21,NA,"WGN55D22_STP_2018_2"
"WGN55","C",23,45,"WGN55C23",1048,"STP",2018,1,14,14,NA,"WGN55C23_STP_2018_1"
"WGN55","C",23,45,"WGN55C23",2333,"STP",2018,2,39,26,NA,"WGN55C23_STP_2018_2"
"WGN55","D",23,46,"WGN55D23",1113,"STP",2018,1,10,7,NA,"WGN55D23_STP_2018_1"
"WGN55","D",23,46,"WGN55D23",2398,"STP",2018,2,37,25,NA,"WGN55D23_STP_2018_2"
"WGN55","C",24,47,"WGN55C24",1049,"STP",2018,1,22,34,NA,"WGN55C24_STP_2018_1"
"WGN55","C",24,47,"WGN55C24",2334,"STP",2018,2,47,29,NA,"WGN55C24_STP_2018_2"
"WGN55","D",24,48,"WGN55D24",1114,"STP",2018,1,10,21,NA,"WGN55D24_STP_2018_1"
"WGN55","D",24,48,"WGN55D24",2399,"STP",2018,2,53,12,NA,"WGN55D24_STP_2018_2"
"WGN55","C",25,49,"WGN55C25",1050,"STP",2018,1,16,32,NA,"WGN55C25_STP_2018_1"
"WGN55","C",25,49,"WGN55C25",2335,"STP",2018,2,54,37,NA,"WGN55C25_STP_2018_2"
"WGN55","D",25,50,"WGN55D25",1115,"STP",2018,1,27,31,NA,"WGN55D25_STP_2018_1"
"WGN55","D",25,50,"WGN55D25",2400,"STP",2018,2,53,4,NA,"WGN55D25_STP_2018_2"
"WGN55","C",26,51,"WGN55C26",1051,"STP",2018,1,23,23,"self","WGN55C26_STP_2018_1"
"WGN55","C",NA,51,NA,NA,"STP",2018,2,NA,NA,NA,"NA_STP_2018_2"
"WGN55","D",26,52,"WGN55D26",1116,"STP",2018,1,7,27,NA,"WGN55D26_STP_2018_1"
"WGN55","D",26,52,"WGN55D26",2401,"STP",2018,2,47,15,NA,"WGN55D26_STP_2018_2"
"WGN55","C",27,53,"WGN55C27",1052,"STP",2018,1,3,14,NA,"WGN55C27_STP_2018_1"
"WGN55","C",27,53,"WGN55C27",2337,"STP",2018,2,34,8,NA,"WGN55C27_STP_2018_2"
"WGN55","D",27,54,"WGN55D27",1117,"STP",2018,1,12,11,NA,"WGN55D27_STP_2018_1"
"WGN55","D",27,54,"WGN55D27",2402,"STP",2018,2,42,23,NA,"WGN55D27_STP_2018_2"
"WGN55","C",28,55,"WGN55C28",1053,"STP",2018,1,30,19,NA,"WGN55C28_STP_2018_1"
"WGN55","C",28,55,"WGN55C28",2338,"STP",2018,2,43,11,NA,"WGN55C28_STP_2018_2"
"WGN55","D",28,56,"WGN55D28",1118,"STP",2018,1,2,10,NA,"WGN55D28_STP_2018_1"
"WGN55","D",28,56,"WGN55D28",2403,"STP",2018,2,61,42,NA,"WGN55D28_STP_2018_2"
"WGN55","C",29,57,"WGN55C29",1054,"STP",2018,1,19,20,NA,"WGN55C29_STP_2018_1"
"WGN55","C",29,57,"WGN55C29",2339,"STP",2018,2,53,37,NA,"WGN55C29_STP_2018_2"
"WGN55","D",29,58,"WGN55D29",1119,"STP",2018,1,26,20,NA,"WGN55D29_STP_2018_1"
"WGN55","D",29,58,"WGN55D29",2404,"STP",2018,2,47,13,NA,"WGN55D29_STP_2018_2"
"WGN55","C",30,59,"WGN55C30",1055,"STP",2018,1,27,23,NA,"WGN55C30_STP_2018_1"
"WGN55","C",30,59,"WGN55C30",2340,"STP",2018,2,61,22,NA,"WGN55C30_STP_2018_2"
"WGN55","D",30,60,"WGN55D30",1120,"STP",2018,1,12,20,NA,"WGN55D30_STP_2018_1"
"WGN55","D",30,60,"WGN55D30",2405,"STP",2018,2,49,5,NA,"WGN55D30_STP_2018_2"
"WGN55","C",31,61,"WGN55C31",1056,"STP",2018,1,11,13,NA,"WGN55C31_STP_2018_1"
"WGN55","C",31,61,"WGN55C31",2341,"STP",2018,2,48,10,NA,"WGN55C31_STP_2018_2"
"WGN55","D",31,62,"WGN55D31",1121,"STP",2018,1,25,3,NA,"WGN55D31_STP_2018_1"
"WGN55","D",31,62,"WGN55D31",2406,"STP",2018,2,51,20,NA,"WGN55D31_STP_2018_2"
"WGN55","C",32,63,"WGN55C32",1057,"STP",2018,1,26,17,NA,"WGN55C32_STP_2018_1"
"WGN55","C",32,63,"WGN55C32",2342,"STP",2018,2,59,10,NA,"WGN55C32_STP_2018_2"
"WGN55","D",32,64,"WGN55D32",1122,"STP",2018,1,8,17,NA,"WGN55D32_STP_2018_1"
"WGN55","D",32,64,"WGN55D32",2407,"STP",2018,2,35,31,NA,"WGN55D32_STP_2018_2"
"WGN55","C",33,65,"WGN55C33",1058,"STP",2018,1,20,7,NA,"WGN55C33_STP_2018_1"
"WGN55","C",33,65,"WGN55C33",2343,"STP",2018,2,35,6,NA,"WGN55C33_STP_2018_2"
"WGN55","C",33,66,"WGN55D33",1123,"STP",2018,1,18,3,NA,"WGN55D33_STP_2018_1"
"WGN55","C",33,66,"WGN55D33",2408,"STP",2018,2,56,9,NA,"WGN55D33_STP_2018_2"
"WGN55","D",34,67,"WGN55C34",1059,"STP",2018,1,28,4,NA,"WGN55C34_STP_2018_1"
"WGN55","D",34,67,"WGN55C34",2344,"STP",2018,2,46,18,NA,"WGN55C34_STP_2018_2"
"WGN55","C",34,68,"WGN55D34",1124,"STP",2018,1,18,13,NA,"WGN55D34_STP_2018_1"
"WGN55","C",34,68,"WGN55D34",2409,"STP",2018,2,62,13,NA,"WGN55D34_STP_2018_2"
"WGN55","D",35,69,"WGN55C35",1060,"STP",2018,1,15,24,NA,"WGN55C35_STP_2018_1"
"WGN55","D",35,69,"WGN55C35",2345,"STP",2018,2,55,31,NA,"WGN55C35_STP_2018_2"
"WGN55","C",35,70,"WGN55D35",1125,"STP",2018,1,7,42,NA,"WGN55D35_STP_2018_1"
"WGN55","C",35,70,"WGN55D35",2410,"STP",2018,2,52,17,NA,"WGN55D35_STP_2018_2"
"WGN55","D",36,71,"WGN55C36",1061,"STP",2018,1,15,11,NA,"WGN55C36_STP_2018_1"
"WGN55","D",36,71,"WGN55C36",2346,"STP",2018,2,51,11,NA,"WGN55C36_STP_2018_2"
"WGN55","C",36,72,"WGN55D36",1126,"STP",2018,1,9,23,NA,"WGN55D36_STP_2018_1"
"WGN55","C",36,72,"WGN55D36",2411,"STP",2018,2,50,26,NA,"WGN55D36_STP_2018_2"
"WGN55","D",37,73,"WGN55C37",1062,"STP",2018,1,7,19,NA,"WGN55C37_STP_2018_1"
"WGN55","D",37,73,"WGN55C37",2347,"STP",2018,2,40,26,NA,"WGN55C37_STP_2018_2"
"WGN55","C",37,74,"WGN55D37",1127,"STP",2018,1,6,10,NA,"WGN55D37_STP_2018_1"
"WGN55","C",37,74,"WGN55D37",2412,"STP",2018,2,42,34,NA,"WGN55D37_STP_2018_2"
"WGN55","D",38,75,"WGN55C38",1063,"STP",2018,1,16,28,NA,"WGN55C38_STP_2018_1"
"WGN55","D",38,75,"WGN55C38",2348,"STP",2018,2,35,12,NA,"WGN55C38_STP_2018_2"
"WGN55","C",38,76,"WGN55D38",1128,"STP",2018,1,6,38,NA,"WGN55D38_STP_2018_1"
"WGN55","C",38,76,"WGN55D38",2413,"STP",2018,2,62,20,NA,"WGN55D38_STP_2018_2"
"WGN55","D",39,77,"WGN55C39",1064,"STP",2018,1,10,22,NA,"WGN55C39_STP_2018_1"
"WGN55","D",39,77,"WGN55C39",2349,"STP",2018,2,42,27,NA,"WGN55C39_STP_2018_2"
"WGN55","C",39,78,"WGN55D39",1129,"STP",2018,1,8,2,NA,"WGN55D39_STP_2018_1"
"WGN55","C",39,78,"WGN55D39",2414,"STP",2018,2,33,32,NA,"WGN55D39_STP_2018_2"
"WGN55","D",40,79,"WGN55C40",1065,"STP",2018,1,10,33,"self","WGN55C40_STP_2018_1"
"WGN55","D",40,79,"WGN55C40",2350,"STP",2018,2,56,11,"self","WGN55C40_STP_2018_2"
"WGN55","C",40,80,"WGN55D40",1130,"STP",2018,1,25,17,NA,"WGN55D40_STP_2018_1"
"WGN55","C",40,80,"WGN55D40",2415,"STP",2018,2,52,33,NA,"WGN55D40_STP_2018_2"
"WGN55","D",41,81,"WGN55C41",1066,"STP",2018,1,4,39,NA,"WGN55C41_STP_2018_1"
"WGN55","D",41,81,"WGN55C41",2351,"STP",2018,2,57,4,NA,"WGN55C41_STP_2018_2"
"WGN55","C",41,82,"WGN55D41",1131,"STP",2018,1,17,14,NA,"WGN55D41_STP_2018_1"
"WGN55","C",41,82,"WGN55D41",2416,"STP",2018,2,46,16,NA,"WGN55D41_STP_2018_2"
"WGN55","D",42,83,"WGN55C42",1067,"STP",2018,1,8,3,NA,"WGN55C42_STP_2018_1"
"WGN55","D",42,83,"WGN55C42",2352,"STP",2018,2,46,14,NA,"WGN55C42_STP_2018_2"
"WGN55","C",42,84,"WGN55D42",1132,"STP",2018,1,9,13,NA,"WGN55D42_STP_2018_1"
"WGN55","C",42,84,"WGN55D42",2417,"STP",2018,2,46,36,NA,"WGN55D42_STP_2018_2"
"WGN55","D",43,85,"WGN55C43",1068,"STP",2018,1,4,5,NA,"WGN55C43_STP_2018_1"
"WGN55","D",43,85,"WGN55C43",2353,"STP",2018,2,55,29,NA,"WGN55C43_STP_2018_2"
"WGN55","C",43,86,"WGN55D43",1133,"STP",2018,1,20,6,NA,"WGN55D43_STP_2018_1"
"WGN55","C",43,86,"WGN55D43",2418,"STP",2018,2,38,28,NA,"WGN55D43_STP_2018_2"
"WGN55","D",44,87,"WGN55C44",1069,"STP",2018,1,18,16,NA,"WGN55C44_STP_2018_1"
"WGN55","D",44,87,"WGN55C44",2354,"STP",2018,2,38,23,NA,"WGN55C44_STP_2018_2"
"WGN55","C",44,88,"WGN55D44",1134,"STP",2018,1,20,22,NA,"WGN55D44_STP_2018_1"
"WGN55","C",44,88,"WGN55D44",2419,"STP",2018,2,38,18,NA,"WGN55D44_STP_2018_2"
"WGN55","D",45,89,"WGN55C45",1070,"STP",2018,1,18,29,NA,"WGN55C45_STP_2018_1"
"WGN55","D",45,89,"WGN55C45",2355,"STP",2018,2,56,39,NA,"WGN55C45_STP_2018_2"
"WGN55","C",45,90,"WGN55D45",1135,"STP",2018,1,20,16,NA,"WGN55D45_STP_2018_1"
"WGN55","C",45,90,"WGN55D45",2420,"STP",2018,2,54,23,NA,"WGN55D45_STP_2018_2"
"WGN55","D",46,91,"WGN55C46",1071,"STP",2018,1,25,30,NA,"WGN55C46_STP_2018_1"
"WGN55","D",46,91,"WGN55C46",2356,"STP",2018,2,47,32,NA,"WGN55C46_STP_2018_2"
"WGN55","C",46,92,"WGN55D46",1136,"STP",2018,1,32,9,NA,"WGN55D46_STP_2018_1"
"WGN55","C",46,92,"WGN55D46",2421,"STP",2018,2,48,42,NA,"WGN55D46_STP_2018_2"
"WGN55","D",47,93,"WGN55C47",1072,"STP",2018,1,8,30,NA,"WGN55C47_STP_2018_1"
"WGN55","D",47,93,"WGN55C47",2357,"STP",2018,2,60,27,NA,"WGN55C47_STP_2018_2"
"WGN55","C",47,94,"WGN55D47",1137,"STP",2018,1,17,21,NA,"WGN55D47_STP_2018_1"
"WGN55","C",47,94,"WGN55D47",2422,"STP",2018,2,59,21,NA,"WGN55D47_STP_2018_2"
"WGN55","D",48,95,"WGN55C48",1073,"STP",2018,1,13,22,NA,"WGN55C48_STP_2018_1"
"WGN55","D",48,95,"WGN55C48",2358,"STP",2018,2,58,13,NA,"WGN55C48_STP_2018_2"
"WGN55","C",48,96,"WGN55D48",1138,"STP",2018,1,9,29,NA,"WGN55D48_STP_2018_1"
"WGN55","C",48,96,"WGN55D48",2423,"STP",2018,2,60,10,NA,"WGN55D48_STP_2018_2"
"WGN55","D",49,97,"WGN55C49",1074,"STP",2018,1,31,16,NA,"WGN55C49_STP_2018_1"
"WGN55","D",49,97,"WGN55C49",2359,"STP",2018,2,52,9,NA,"WGN55C49_STP_2018_2"
"WGN55","C",49,98,"WGN55D49",1139,"STP",2018,1,32,10,NA,"WGN55D49_STP_2018_1"
"WGN55","C",49,98,"WGN55D49",2424,"STP",2018,2,58,28,NA,"WGN55D49_STP_2018_2"
"WGN55","D",50,99,"WGN55C50",1075,"STP",2018,1,25,39,NA,"WGN55C50_STP_2018_1"
"WGN55","D",50,99,"WGN55C50",2360,"STP",2018,2,44,41,NA,"WGN55C50_STP_2018_2"
"WGN55","C",50,100,"WGN55D50",1140,"STP",2018,1,32,18,NA,"WGN55D50_STP_2018_1"
"WGN55","C",50,100,"WGN55D50",2425,"STP",2018,2,56,29,NA,"WGN55D50_STP_2018_2"
"WGN55","D",51,101,"WGN55C51",1076,"STP",2018,1,17,29,NA,"WGN55C51_STP_2018_1"
"WGN55","D",51,101,"WGN55C51",2361,"STP",2018,2,39,8,NA,"WGN55C51_STP_2018_2"
"WGN55","C",51,102,"WGN55D51",1141,"STP",2018,1,5,14,NA,"WGN55D51_STP_2018_1"
"WGN55","C",51,102,"WGN55D51",2426,"STP",2018,2,63,20,NA,"WGN55D51_STP_2018_2"
"WGN55","D",52,103,"WGN55C52",1077,"STP",2018,1,6,17,NA,"WGN55C52_STP_2018_1"
"WGN55","D",52,103,"WGN55C52",2362,"STP",2018,2,58,19,NA,"WGN55C52_STP_2018_2"
"WGN55","C",52,104,"WGN55D52",1142,"STP",2018,1,1,32,NA,"WGN55D52_STP_2018_1"
"WGN55","C",52,104,"WGN55D52",2427,"STP",2018,2,55,18,NA,"WGN55D52_STP_2018_2"
"WGN55","D",53,105,"WGN55C53",1078,"STP",2018,1,6,22,NA,"WGN55C53_STP_2018_1"
"WGN55","D",53,105,"WGN55C53",2363,"STP",2018,2,62,6,NA,"WGN55C53_STP_2018_2"
"WGN55","C",53,106,"WGN55D53",1143,"STP",2018,1,21,17,NA,"WGN55D53_STP_2018_1"
"WGN55","C",53,106,"WGN55D53",2428,"STP",2018,2,55,7,NA,"WGN55D53_STP_2018_2"
"WGN55","D",54,107,"WGN55C54",1079,"STP",2018,1,6,26,NA,"WGN55C54_STP_2018_1"
"WGN55","D",54,107,"WGN55C54",2364,"STP",2018,2,34,33,NA,"WGN55C54_STP_2018_2"
"WGN55","C",54,108,"WGN55D54",1144,"STP",2018,1,14,29,NA,"WGN55D54_STP_2018_1"
"WGN55","C",54,108,"WGN55D54",2429,"STP",2018,2,47,27,NA,"WGN55D54_STP_2018_2"
"WGN55","D",55,109,"WGN55C55",1080,"STP",2018,1,8,16,NA,"WGN55C55_STP_2018_1"
"WGN55","D",55,109,"WGN55C55",2365,"STP",2018,2,64,39,NA,"WGN55C55_STP_2018_2"
"WGN55","C",55,110,"WGN55D55",1145,"STP",2018,1,11,34,NA,"WGN55D55_STP_2018_1"
"WGN55","C",55,110,"WGN55D55",2430,"STP",2018,2,54,24,NA,"WGN55D55_STP_2018_2"
"WGN55","D",56,111,"WGN55C56",1081,"STP",2018,1,32,22,NA,"WGN55C56_STP_2018_1"
"WGN55","D",56,111,"WGN55C56",2366,"STP",2018,2,38,33,NA,"WGN55C56_STP_2018_2"
"WGN55","C",56,112,"WGN55D56",1146,"STP",2018,1,24,2,NA,"WGN55D56_STP_2018_1"
"WGN55","C",56,112,"WGN55D56",2431,"STP",2018,2,35,28,NA,"WGN55D56_STP_2018_2"
