"famID","germplasm_id","loc","year","rep","seed_area","seeds_per_spike"
"WGN45","WGN45D43","STP",2018,1,"8.4","3.385714286"
"WGN55","WGN55C59","STP",2018,1,"7.8","2.224528302"
"WGN38","WGN38C42","STP",2018,1,"7.2","3.479104478"
"WGN26","WGN26C28","STP",2018,1,"7.9","2.921311475"
"WGN55","WGN55C58","STP",2018,1,"6.7","3.114285714"
"WGN36","WGN36C37","STP",2018,1,"8.1","2.121052632"
"WGN39","WGN39D04","STP",2018,1,"9.8","4.331818182"
"WGN15","WGN15C09","STP",2018,1,"7.4","3.488135593"
"WGN63","WGN63D35","STP",2018,1,"9.2","3.370588235"
"WGN07","WGN07D48","STP",2018,1,"6.7","2.080327869"
"WGN55","WGN55C57","STP",2018,1,"7.5","4.119402985"
"WGN45","WGN45D24","STP",2018,1,NA,NA
"WGN26","WGN26P01","STP",2018,1,"9.2","5.823728814"
"WGN15","WGN15D58","STP",2018,1,"7.3","3.592436975"
"WGN38","WGN38D33","STP",2018,1,"7.7","3.851674641"
"WGN39","WGN39D30","STP",2018,1,"8.1","3.767857143"
"WGN15","WGN15C23","STP",2018,1,"7.7","4.313069909"
"WGN55","WGN55D23","STP",2018,1,"6.8","2.870175439"
"WGN26","WGN26D35","STP",2018,1,"8.5","3.86440678"
"WGN46","WGN46C55","STP",2018,1,"7.5","5.107858243"
"WGN39","WGN39C50","STP",2018,1,"7.5","3.330645161"
"WGN26","WGN26C45","STP",2018,1,"8.6","4.786885246"
"WGN36","WGN36D29","STP",2018,1,"7.2","3.994623656"
"WGN36","WGN36C34","STP",2018,1,"7.3",NA
"WGN38","WGN38C70","STP",2018,1,"7.7","3.347775176"
"WGN26","WGN26C13","STP",2018,1,"7.8","3.991371872"
"WGN63","WGN63D53","STP",2018,1,"8.6","2.640120968"
"WGN38","WGN38C31","STP",2018,1,"7.3","3.71641791"
"WGN63","WGN63C44","STP",2018,1,"8.8","3.050223214"
"WGN15","WGN15C22","STP",2018,1,"8","3.394736842"
"WGN46","WGN46D19","STP",2018,1,"7.5","4.398734177"
"WGN55","WGN55D24","STP",2018,1,"7.9","3.549152542"
"WGN55","WGN55C39","STP",2018,1,"7","3.965053763"
"WGN07","WGN07D15","STP",2018,1,"6.7","3.338709677"
"WGN63","WGN63C37","STP",2018,1,"8.6","3.578947368"
"WGN46","WGN46D24","STP",2018,1,"8.5","3.713068182"
"WGN26","WGN26D25","STP",2018,1,"9.3","7.293103448"
"WGN07","WGN07D10","STP",2018,1,"6","1.090336134"
"WGN45","WGN45C05","STP",2018,1,"7.8","2.92481203"
"WGN45","WGN45D25","STP",2018,1,"6.9","2.057692308"
"WGN07","WGN07D52","STP",2018,1,"7.4","4.336134454"
"WGN45","WGN45C30","STP",2018,1,"6.7","3.569491525"
"WGN46","WGN46C59","STP",2018,1,"7.3","3.289296046"
"WGN55","WGN55C40","STP",2018,1,"5.3","1.589285714"
"WGN38","WGN38C54","STP",2018,1,"7.7","4.137704918"
"WGN15","WGN15D62","STP",2018,1,"7.4","3.370242215"
"WGN39","WGN39C26","STP",2018,1,"8.3","4.046703297"
"WGN36","WGN36D24","STP",2018,1,"7.7","4.389400922"
"WGN36","WGN36C28","STP",2018,1,"7.3","4.045081967"
"WGN38","WGN38C27","STP",2018,1,"8.1","3.546953047"
"WGN07","WGN07C23","STP",2018,1,NA,NA
"WGN59","WGN59P01","STP",2018,1,"7.8","2.951515152"
"WGN39","WGN39C62","STP",2018,1,"8","4.518394649"
"WGN26","WGN26D52","STP",2018,1,"8.4","4.330909091"
"WGN39","WGN39D27","STP",2018,1,"9.1","2.564835165"
"WGN36","WGN36D45","STP",2018,1,"6.5","1.528301887"
"WGN39","WGN39C22","STP",2018,1,"8.6","5.130970724"
"WGN15","WGN15C40","STP",2018,1,"8","3.272727273"
"WGN26","WGN26C46","STP",2018,1,"7.9","3.939344262"
"WGN45","WGN45D16","STP",2018,1,"7.9","4.8"
"WGN46","WGN46C02","STP",2018,1,"7.7","4.582758621"
"WGN26","WGN26C25","STP",2018,1,"9.2","3.955384615"
"WGN46","WGN46D37","STP",2018,1,"7.4","3.875"
"WGN38","WGN38C52","STP",2018,1,"8.5","1.747619048"
"WGN38","WGN38D32","STP",2018,1,"8.2","1.992537313"
"WGN55","WGN55C31","STP",2018,1,"7.6","3.111111111"
"WGN55","WGN55D21","STP",2018,1,"7.7","4.568852459"
"WGN63","WGN63C26","STP",2018,1,NA,NA
"WGN63","WGN63D65","STP",2018,1,"10.8","3.562770563"
"WGN15","WGN15D30","STP",2018,1,"8.2","2.396853147"
"WGN45","WGN45D65","STP",2018,1,NA,NA
"WGN07","WGN07C34","STP",2018,1,"7.2","2.871428571"
"WGN26","WGN26D26","STP",2018,1,"8.4","4.292307692"
"WGN63","WGN63C16","STP",2018,1,"8.3","2.299242424"
"WGN63","WGN63D30","STP",2018,1,"8.6","4.802556818"
"WGN07","WGN07D02","STP",2018,1,"7.1","3.234782609"
"WGN36","WGN36C20","STP",2018,1,"7.9","4.117734724"
"WGN39","WGN39D53","STP",2018,1,"8.2","3.316017316"
"WGN45","WGN45C28","STP",2018,1,"7.7","4.718614719"
"WGN15","WGN15D05","STP",2018,1,"7.2","3.621460507"
"WGN07","WGN07C12","STP",2018,1,"6.8","3.60483871"
"WGN36","WGN36D36","STP",2018,1,"9","3.244233379"
"WGN39","WGN39C52","STP",2018,1,NA,NA
"WGN46","WGN46C53","STP",2018,1,"6.6","1.692"
"WGN36","WGN36C53","STP",2018,1,"7.3","4.471428571"
"WGN55","WGN55C14","STP",2018,1,"7.9","3.769230769"
"WGN55","WGN55D55","STP",2018,1,"7.9","4.301538462"
"WGN15","WGN15D60","STP",2018,1,"7.8","4.177033493"
"WGN26","WGN26C11","STP",2018,1,"8","3.566666667"
"WGN38","WGN38C21","STP",2018,1,"8.6","4.653846154"
"WGN59","WGN59P01","STP",2018,1,"7.7","4.149152542"
"WGN15","WGN15C21","STP",2018,1,"8.7","3.94214876"
"WGN46","WGN46P01","STP",2018,1,"7.1","5.986132512"
"WGN07","WGN07D42","STP",2018,1,"7.7","4.711888112"
"WGN46","WGN46D23","STP",2018,1,"7.4","3.57972973"
"WGN38","WGN38C28","STP",2018,1,"7.3","3.65"
"WGN26","WGN26C08","STP",2018,1,"7.4","4.083333333"
"WGN45","WGN45C22","STP",2018,1,"7.6","4.628"
"WGN07","WGN07C06","STP",2018,1,"6.8","3.841791045"
"WGN36","WGN36D23","STP",2018,1,"7.9","4.238888889"
"WGN45","WGN45C04","STP",2018,1,"7.9","4.603448276"
"WGN15","WGN15C05","STP",2018,1,"8","4.392156863"
"WGN38","WGN38C78","STP",2018,1,"7.4","3.594736842"
"WGN39","WGN39C29","STP",2018,1,"7.6","4.333333333"
"WGN38","WGN38D30","STP",2018,1,"6.6","0.136904762"
"WGN55","WGN55D27","STP",2018,1,"7.8","3.988888889"
"WGN07","WGN07D50","STP",2018,1,"7.1","4.112307692"
"WGN46","WGN46C47","STP",2018,1,"7.4","4.796536797"
"WGN39","WGN39D19","STP",2018,1,"7.4","3.242857143"
"WGN39","WGN39C55","STP",2018,1,"8.9","4.625806452"
"WGN36","WGN36C45","STP",2018,1,"6.9","3.1875"
"WGN59","WGN59P01","STP",2018,1,"8.2","3.914285714"
"WGN55","WGN55C13","STP",2018,1,"7.4","3.869491525"
"WGN07","WGN07C10","STP",2018,1,NA,NA
"WGN55","WGN55D30","STP",2018,1,"7.5","4.430434783"
"WGN63","WGN63D60","STP",2018,1,"7.6","2.738095238"
"WGN15","WGN15D12","STP",2018,1,"6.2","2.15503876"
"WGN38","WGN38P01","STP",2018,1,NA,NA
"WGN07","WGN07D05","STP",2018,1,"6.7","3.983333333"
"WGN39","WGN39D11","STP",2018,1,"8.6","4.22238806"
"WGN63","WGN63C49","STP",2018,1,"8.3","3.267857143"
"WGN15","WGN15D63","STP",2018,1,"7.2","3.164150943"
"WGN39","WGN39D20","STP",2018,1,"8.7","4.552941176"
"WGN45","WGN45D50","STP",2018,1,"8","3.344262295"
"WGN36","WGN36C33","STP",2018,1,"7.6","4.120738636"
"WGN26","WGN26D33","STP",2018,1,"7.8","3.241071429"
"WGN46","WGN46C45","STP",2018,1,"8","3.729230769"
"WGN26","WGN26D31","STP",2018,1,"8.1","3.752459016"
"WGN45","WGN45D23","STP",2018,1,"6.8","3.980113636"
"WGN46","WGN46D44","STP",2018,1,"7.8","4.996031746"
"WGN26","WGN26C43","STP",2018,1,"7.6",NA
"WGN46","WGN46D05","STP",2018,1,"7.1","4.25"
"WGN36","WGN36D15","STP",2018,1,"7.8","3.971641791"
"WGN15","WGN15C17","STP",2018,1,"8","5.201785714"
"WGN63","WGN63C47","STP",2018,1,"9.1","3.87761194"
"WGN55","WGN55C65","STP",2018,1,"7.7","5.466666667"
"WGN39","WGN39D12","STP",2018,1,"8.2","4.942857143"
"WGN38","WGN38D26","STP",2018,1,"8.5","5.218032787"
"WGN46","WGN46C14","STP",2018,1,"7.7","5.151923077"
"WGN26","WGN26D64","STP",2018,1,"9.1","5.042553191"
"WGN45","WGN45D34","STP",2018,1,"7.7","4.059090909"
"WGN39","WGN39D56","STP",2018,1,"8.1","4.573529412"
"WGN59","WGN59P01","STP",2018,1,"7.5","3.72876304"
"WGN36","WGN36D44","STP",2018,1,"8.8","6.583636364"
"WGN45","WGN45C19","STP",2018,1,"7.4","4.460655738"
"WGN26","WGN26C24","STP",2018,1,"7.5","5.31627907"
"WGN45","WGN45C48","STP",2018,1,"8.1","4.009090909"
"WGN15","WGN15D39","STP",2018,1,"7.4","3.211502783"
"WGN38","WGN38D27","STP",2018,1,"7.3","4.718181818"
"WGN55","WGN55C09","STP",2018,1,"8.3","5.304255319"
"WGN26","WGN26D19","STP",2018,1,"8.9","4.68"
"WGN36","WGN36P01","STP",2018,1,"7.7","4.784688995"
"WGN07","WGN07C39","STP",2018,1,"7.2","3.881538462"
"WGN55","WGN55D64","STP",2018,1,"7.4","4.0453125"
"WGN39","WGN39C56","STP",2018,1,"8.8","3.656896552"
"WGN07","WGN07C27","STP",2018,1,"6.6","4.533802817"
"WGN38","WGN38C10","STP",2018,1,"8.3","3.053731343"
"WGN46","WGN46D42","STP",2018,1,"7","2.73"
"WGN55","WGN55C48","STP",2018,1,"7.7","4.168831169"
"WGN15","WGN15D17","STP",2018,1,"7.7","4.50625"
"WGN46","WGN46D13","STP",2018,1,"7.2","5.093841642"
"WGN38","WGN38C59","STP",2018,1,"7.5","4.831034483"
"WGN55","WGN55D15","STP",2018,1,"7.7","4.722943723"
"WGN63","WGN63C19","STP",2018,1,"8.7","3.892561983"
"WGN15","WGN15C26","STP",2018,1,"6.5","2.612068966"
"WGN36","WGN36C19","STP",2018,1,"7.8","4.7"
"WGN07","WGN07D24","STP",2018,1,"7.2","3.783471074"
"WGN36","WGN36D03","STP",2018,1,"8.3","5.591346154"
"WGN45","WGN45D64","STP",2018,1,"8.5","3.685344828"
"WGN63","WGN63C43","STP",2018,1,"9.4","3.932727273"
"WGN36","WGN36C62","STP",2018,1,"7.8","4.173214286"
"WGN46","WGN46C50","STP",2018,1,"7.5","3.418831169"
"WGN15","WGN15C34","STP",2018,1,"8.3","5.357894737"
"WGN39","WGN39C18","STP",2018,1,"8.2","3.162280702"
"WGN63","WGN63D14","STP",2018,1,"8.1","3.978896104"
"WGN39","WGN39D33","STP",2018,1,"8.9","3.48125"
"WGN07","WGN07D43","STP",2018,1,"7.4","4.92"
"WGN26","WGN26C50","STP",2018,1,"9","5.310526316"
"WGN63","WGN63D57","STP",2018,1,"8.1","4.562264151"
"WGN46","WGN46D46","STP",2018,1,NA,NA
"WGN46","WGN46C56","STP",2018,1,"8.1","2.91"
"WGN46","WGN46C01","STP",2018,1,"7.9","5.071428571"
"WGN15","WGN15D21","STP",2018,1,"6.8","3.629268293"
"WGN63","WGN63D05","STP",2018,1,"8.8","4.06744186"
"WGN39","WGN39D57","STP",2018,1,"8.4","3.48"
"WGN63","WGN63C28","STP",2018,1,"8.6","3.818644068"
"WGN45","WGN45D01","STP",2018,1,"7.7","3.9375"
"WGN39","WGN39C16","STP",2018,1,"9.5","3.455"
"WGN15","WGN15C53","STP",2018,1,NA,NA
"WGN46","WGN46D26","STP",2018,1,"7.1","3.362903226"
"WGN26","WGN26D21","STP",2018,1,"8.9","5.715789474"
"WGN26","WGN26C26","STP",2018,1,"8.4","3.991525424"
"WGN55","WGN55C23","STP",2018,1,"7.6","4.66875"
"WGN15","WGN15D42","STP",2018,1,"7.3","4.110743802"
"WGN55","WGN55P01","STP",2018,1,"7.6","4.329310345"
"WGN26","WGN26D61","STP",2018,1,"9.1","6.84893617"
"WGN63","WGN63D44","STP",2018,1,"7.8","4.461818182"
"WGN55","WGN55D03","STP",2018,1,"8","3.713513514"
"WGN45","WGN45C55","STP",2018,1,"8.6","3.885483871"
"WGN55","WGN55C02","STP",2018,1,"6.6","4.40625"
"WGN07","WGN07D46","STP",2018,1,"7.1","4.701639344"
"WGN45","WGN45D51","STP",2018,1,"7.8","4.089473684"
"WGN07","WGN07C51","STP",2018,1,"7.5","3.938709677"
"WGN39","WGN39D36","STP",2018,1,"7.1","4.26875"
"WGN15","WGN15C38","STP",2018,1,"8.3","3.711864407"
"WGN59","WGN59P01","STP",2018,1,"7.9","4.106896552"
"WGN26","WGN26C56","STP",2018,1,"9.5","3.59"
"WGN55","WGN55D54","STP",2018,1,"8.2","3.980597015"
"WGN07","WGN07D21","STP",2018,1,"6.3","2.413043478"
"WGN45","WGN45C36","STP",2018,1,"8.4","4.109090909"
"WGN36","WGN36C58","STP",2018,1,NA,NA
"WGN36","WGN36D53","STP",2018,1,"9.2","5.121428571"
"WGN07","WGN07C49","STP",2018,1,"7.5","4.570833333"
"WGN07","WGN07C50","STP",2018,1,"7.6","4.145"
"WGN39","WGN39C43","STP",2018,1,"8.2","3.441818182"
"WGN38","WGN38D16","STP",2018,1,"8.4","4.584375"
"WGN38","WGN38C65","STP",2018,1,"7.5","4.267741935"
"WGN63","WGN63C12","STP",2018,1,"9.3","3.559322034"
"WGN38","WGN38C13","STP",2018,1,"6.5","1.405263158"
"WGN36","WGN36D06","STP",2018,1,"8.3","5.198181818"
"WGN36","WGN36C13","STP",2018,1,"7.3","2.636538462"
"WGN07","WGN07C29","STP",2018,1,"7.2","1.834033613"
"WGN39","WGN39D29","STP",2018,1,"7.4","4.075324675"
"WGN59","WGN59P01","STP",2018,1,"7.6","3.47"
"WGN45","WGN45D55","STP",2018,1,"7.8","3.367666232"
"WGN39","WGN39D24","STP",2018,1,"5.9","1.462686567"
"WGN07","WGN07D13","STP",2018,1,"7.2","4.552702703"
"WGN45","WGN45D19","STP",2018,1,NA,NA
"WGN15","WGN15D59","STP",2018,1,"7.2","2.959090909"
"WGN36","WGN36D37","STP",2018,1,"8.8","4.130434783"
"WGN45","WGN45C47","STP",2018,1,"6.1","0.980769231"
"WGN55","WGN55C36","STP",2018,1,"8.1","3.719047619"
"WGN38","WGN38C24","STP",2018,1,"7.2","3.455902307"
"WGN63","WGN63C18","STP",2018,1,"8.3","5.207070707"
"WGN15","WGN15D18","STP",2018,1,"7.6","3.486666667"
"WGN36","WGN36D33","STP",2018,1,"8.5","5.582608696"
"WGN38","WGN38C25","STP",2018,1,"7.9","2.720689655"
"WGN63","WGN63D58","STP",2018,1,"8.7","3.768421053"
"WGN07","WGN07P01","STP",2018,1,"6","5.208196721"
"WGN26","WGN26D23","STP",2018,1,"8.4","3.660818713"
"WGN36","WGN36C25","STP",2018,1,"8.8","3.99047619"
"WGN39","WGN39C61","STP",2018,1,"8.4","3.040909091"
"WGN15","WGN15C29","STP",2018,1,"7","2.294117647"
"WGN26","WGN26D24","STP",2018,1,"9.1","4.828125"
"WGN55","WGN55C35","STP",2018,1,"7.1","4.005882353"
"WGN38","WGN38C55","STP",2018,1,"7.9","4.320967742"
"WGN63","WGN63D06","STP",2018,1,"9.8","4.230612245"
"WGN15","WGN15C30","STP",2018,1,"7.9","3.9515625"
"WGN55","WGN55D19","STP",2018,1,"6.9","2.617424242"
"WGN26","WGN26C18","STP",2018,1,"8.5","4.412307692"
"WGN55","WGN55D18","STP",2018,1,"7.7","4.995951417"
"WGN63","WGN63C38","STP",2018,1,"9.2","3.604761905"
"WGN36","WGN36C30","STP",2018,1,"8","4.209677419"
"WGN46","WGN46D30","STP",2018,1,"7.4","5.053846154"
"WGN07","WGN07C19","STP",2018,1,"6.2","3.805555556"
"WGN63","WGN63C08","STP",2018,1,"6","1.374418605"
"WGN07","WGN07D58","STP",2018,1,"7.2","4.332089552"
"WGN46","WGN46C03","STP",2018,1,NA,NA
"WGN45","WGN45C63","STP",2018,1,"6.4","1.538461538"
"WGN39","WGN39C24","STP",2018,1,"7.8","4.625454545"
"WGN46","WGN46D18","STP",2018,1,"7.3","4.686"
"WGN26","WGN26C15","STP",2018,1,"8.1","1.953061224"
"WGN46","WGN46C09","STP",2018,1,"7.5","5.009433962"
"WGN36","WGN36D35","STP",2018,1,"7.6","3.608955224"
"WGN39","WGN39D49","STP",2018,1,"9.2","3.065625"
"WGN26","WGN26D59","STP",2018,1,"8.2","3.88125"
"WGN46","WGN46C29","STP",2018,1,"7.8","4.115151515"
"WGN46","WGN46D38","STP",2018,1,"6.7","4.222058824"
"WGN26","WGN26D10","STP",2018,1,"8","3.335664336"
"WGN46","WGN46C20","STP",2018,1,"6.7","3.262987013"
"WGN63","WGN63C02","STP",2018,1,"9.1","3.643548387"
"WGN36","WGN36C60","STP",2018,1,"8.9","4.180165289"
"WGN38","WGN38D05","STP",2018,1,"7.6","3.366666667"
"WGN39","WGN39C05","STP",2018,1,"8.1","3.758571429"
"WGN15","WGN15C18","STP",2018,1,"7.9","3.620338983"
"WGN38","WGN38C50","STP",2018,1,"7.3","3.376"
"WGN07","WGN07C08","STP",2018,1,"7.1","3.687692308"
"WGN36","WGN36D63","STP",2018,1,"8.4","6.189542484"
"WGN15","WGN15C61","STP",2018,1,"7.6","2.917241379"
"WGN45","WGN45D56","STP",2018,1,"6.5","4.081081081"
"WGN07","WGN07D35","STP",2018,1,"6.2","3.736842105"
"WGN45","WGN45D04","STP",2018,1,"7.2","4.138095238"
"WGN26","WGN26C62","STP",2018,1,"7.2","3.863076923"
"WGN38","WGN38C80","STP",2018,1,"8","3.171428571"
"WGN45","WGN45P01","STP",2018,1,"7.1","4.2"
"WGN45","WGN45C37","STP",2018,1,"7.2","3.719298246"
"WGN07","WGN07D53","STP",2018,1,"7.4","3.545833333"
"WGN55","WGN55D05","STP",2018,1,"7.4","4.965517241"
"WGN15","WGN15D53","STP",2018,1,"6.4","4.314"
"WGN39","WGN39C40","STP",2018,1,"8.1","4.418918919"
"WGN55","WGN55C38","STP",2018,1,"7.5","3.936923077"
"WGN15","WGN15D34","STP",2018,1,NA,NA
"WGN45","WGN45C51","STP",2018,1,"8.5","4.52"
"WGN07","WGN07C63","STP",2018,1,"6.5","2.48"
"WGN55","WGN55C25","STP",2018,1,"8.5","4.180263158"
"WGN39","WGN39D63","STP",2018,1,"9","2.318181818"
"WGN38","WGN38D08","STP",2018,1,"7.8","3.807486631"
"WGN36","WGN36C04","STP",2018,1,"8.3","4.606779661"
"WGN46","WGN46D56","STP",2018,1,"7.7","4.163793103"
"WGN55","WGN55D02","STP",2018,1,"7.8","4.542857143"
"WGN26","WGN26C36","STP",2018,1,"8.3","4.005"
"WGN63","WGN63D37","STP",2018,1,"9.2","3.680769231"
"WGN59","WGN59P01","STP",2018,1,"8","3.803225806"
"WGN63","WGN63C25","STP",2018,1,"8.5","4.166666667"
"WGN39","WGN39D42","STP",2018,1,"9.6","3.9"
"WGN36","WGN36C41","STP",2018,1,"9.3","4.546875"
"WGN38","WGN38C37","STP",2018,1,"7.7","3.79280397"
"WGN63","WGN63C48","STP",2018,1,"9.1","3.112044818"
"WGN15","WGN15D07","STP",2018,1,"8.3","3.559027778"
"WGN46","WGN46C37","STP",2018,1,"7.4","4.745454545"
"WGN55","WGN55C61","STP",2018,1,"7.2","4.620762712"
"WGN36","WGN36D16","STP",2018,1,"8","4.139755767"
"WGN26","WGN26D11","STP",2018,1,"8.7","5.24403183"
"WGN46","WGN46D07","STP",2018,1,"8.5","3.35"
"WGN07","WGN07C04","STP",2018,1,"7.2","3.734589041"
"WGN55","WGN55C62","STP",2018,1,"7.8","3.013333333"
"WGN63","WGN63D33","STP",2018,1,"8.4","4.494071146"
"WGN07","WGN07C07","STP",2018,1,"6.6","4.451492537"
"WGN55","WGN55D41","STP",2018,1,"7.6","4.666666667"
"WGN39","WGN39D03","STP",2018,1,"7.9","4.468965517"
"WGN63","WGN63C41","STP",2018,1,"7.8","3.429149798"
"WGN15","WGN15D08","STP",2018,1,"7.8","3.350943396"
"WGN63","WGN63C46","STP",2018,1,"8.6","3.309230769"
"WGN39","WGN39C34","STP",2018,1,"9.1","4.716666667"
"WGN46","WGN46C36","STP",2018,1,"8.5","4.992857143"
"WGN55","WGN55D47","STP",2018,1,"7.6","4.213186813"
"WGN63","WGN63D34","STP",2018,1,"8.2","4.038461538"
"WGN26","WGN26C02","STP",2018,1,"8","4.6796875"
"WGN63","WGN63C09","STP",2018,1,"8.4","3.034965035"
"WGN45","WGN45C07","STP",2018,1,"7.7","3.485294118"
"WGN46","WGN46D02","STP",2018,1,"7.9","3.364551084"
"WGN07","WGN07D06","STP",2018,1,"6.7","3.706102117"
"WGN36","WGN36D17","STP",2018,1,"8.5","4.638014528"
"WGN55","WGN55C51","STP",2018,1,"7.9","3.43647541"
"WGN26","WGN26D47","STP",2018,1,"8.5","4.291935484"
"WGN15","WGN15C06","STP",2018,1,"7.6","4.030434783"
"WGN63","WGN63D27","STP",2018,1,"9.6","3.636363636"
"WGN26","WGN26C04","STP",2018,1,"8.9","4.148387097"
"WGN45","WGN45D36","STP",2018,1,"7.2","3.266129032"
"WGN15","WGN15C03","STP",2018,1,"8.5","3.744"
"WGN39","WGN39C33","STP",2018,1,"7.2","2.685"
"WGN63","WGN63D22","STP",2018,1,"8.1","3.69941349"
"WGN45","WGN45D42","STP",2018,1,"7.2","4.87109375"
"WGN26","WGN26D42","STP",2018,1,"7.6","5.085067873"
"WGN59","WGN59P01","STP",2018,1,"8.3","3.454411765"
"WGN36","WGN36C48","STP",2018,1,"8.1","3.159722222"
"WGN38","WGN38C40","STP",2018,1,"7.4","1.704545455"
"WGN63","WGN63C52","STP",2018,1,"9.3","3.835"
"WGN15","WGN15D10","STP",2018,1,"8","4.548387097"
"WGN55","WGN55D33","STP",2018,1,"7.7","3.334821429"
"WGN38","WGN38C29","STP",2018,1,"7.9","2.643103448"
"WGN39","WGN39C63","STP",2018,1,"8.3","2.617857143"
"WGN15","WGN15C14","STP",2018,1,"7.2","4.246753247"
"WGN59","WGN59P01","STP",2018,1,"7.7","4.0125"
"WGN36","WGN36C39","STP",2018,1,"7.7","4.001408451"
"WGN45","WGN45C24","STP",2018,1,NA,NA
"WGN26","WGN26D38","STP",2018,1,"7.7","3.963157895"
"WGN63","WGN63C51","STP",2018,1,"9.6","3.872727273"
"WGN26","WGN26D44","STP",2018,1,"7.3","2.628912072"
"WGN55","WGN55D34","STP",2018,1,"7.6","3.061128527"
"WGN26","WGN26C09","STP",2018,1,"9","4.125"
"WGN39","WGN39C64","STP",2018,1,"8.6","4.189090909"
"WGN55","WGN55C44","STP",2018,1,"8.2","3.83"
"WGN07","WGN07D04","STP",2018,1,"7.3","3.531818182"
"WGN46","WGN46D49","STP",2018,1,"7.9","5.391428571"
"WGN45","WGN45C14","STP",2018,1,"6.6","3.0609375"
"WGN39","WGN39D14","STP",2018,1,"6.9","3.612857143"
"WGN39","WGN39D25","STP",2018,1,"7","3.917910448"
"WGN15","WGN15D15","STP",2018,1,"8.3","4.083050847"
"WGN63","WGN63D63","STP",2018,1,"9.2","3.406153846"
"WGN26","WGN26C06","STP",2018,1,"9.4","5.756896552"
"WGN46","WGN46C49","STP",2018,1,"6.8","2.97"
"WGN15","WGN15C20","STP",2018,1,"7.8","3.589090909"
"WGN63","WGN63D50","STP",2018,1,"8.4","3.909677419"
"WGN07","WGN07C09","STP",2018,1,"7.7","4.123809524"
"WGN55","WGN55C45","STP",2018,1,"7.6","4.235820896"
"WGN07","WGN07D01","STP",2018,1,"7.4","3.8"
"WGN36","WGN36D26","STP",2018,1,"8.5","4.354545455"
"WGN46","WGN46D39","STP",2018,1,"7.8","4.231818182"
"WGN36","WGN36C31","STP",2018,1,"6.9","2.085245902"
"WGN45","WGN45D21","STP",2018,1,"7.6","4.142307692"
"WGN39","WGN39P01","STP",2018,1,"9.4","4.055357143"
"WGN46","WGN46C44","STP",2018,1,"7.6","3.875366569"
"WGN38","WGN38C32","STP",2018,1,"8.5","3.434210526"
"WGN45","WGN45D27","STP",2018,1,"6.3","2.354716981"
"WGN36","WGN36D27","STP",2018,1,"7.3","4.456086287"
"WGN38","WGN38C79","STP",2018,1,"7.9","3.841666667"
"WGN07","WGN07C13","STP",2018,1,"6.6","2.543661972"
"WGN38","WGN38C57","STP",2018,1,"8","2.731168831"
"WGN36","WGN36D50","STP",2018,1,"8.5","4.094444444"
"WGN59","WGN59P01","STP",2018,1,"8.2","3.484615385"
"WGN38","WGN38C17","STP",2018,1,"8.4","4.131818182"
"WGN46","WGN46C65","STP",2018,1,"8.5","4.204411765"
"WGN15","WGN15D28","STP",2018,1,"7.8","3.690566038"
"WGN39","WGN39C12","STP",2018,1,"7.3","2.05"
"WGN55","WGN55D08","STP",2018,1,"7.6","4.538793103"
"WGN46","WGN46C18","STP",2018,1,NA,NA
"WGN39","WGN39D45","STP",2018,1,"9.1","4.760294118"
"WGN63","WGN63C13","STP",2018,1,"8.5","3.836538462"
"WGN45","WGN45C59","STP",2018,1,NA,NA
"WGN36","WGN36D08","STP",2018,1,"8.4","3.817241379"
"WGN63","WGN63D49","STP",2018,1,"8.9","3.516083916"
"WGN63","WGN63C33","STP",2018,1,"8.9","3.250909091"
"WGN46","WGN46D60","STP",2018,1,"8.7","4.624285714"
"WGN38","WGN38C09","STP",2018,1,"6.7","2.825"
"WGN07","WGN07C42","STP",2018,1,"6.8","2.803636364"
"WGN38","WGN38D18","STP",2018,1,"8.4","2.806849315"
"WGN36","WGN36D41","STP",2018,1,"7.5","4.003278689"
"WGN55","WGN55C29","STP",2018,1,"7.4","4.168181818"
"WGN15","WGN15C51","STP",2018,1,"8.4","4.804615385"
"WGN15","WGN15D43","STP",2018,1,"8.4","3.805882353"
"WGN36","WGN36D13","STP",2018,1,"8.3","4.921487603"
"WGN07","WGN07D28","STP",2018,1,"7.6","3.651289009"
"WGN15","WGN15C39","STP",2018,1,"7.3","3.139285714"
"WGN55","WGN55P01","STP",2018,1,"7","4.383870968"
"WGN26","WGN26C55","STP",2018,1,"8","3.96875"
"WGN07","WGN07D57","STP",2018,1,"6.6","4.746268657"
"WGN26","WGN26C57","STP",2018,1,"6.8","2.328671329"
"WGN07","WGN07C37","STP",2018,1,"6.9","4.068181818"
"WGN39","WGN39D31","STP",2018,1,"7.9","2.41875"
"WGN46","WGN46D47","STP",2018,1,"8.5","4.517910448"
"WGN39","WGN39C46","STP",2018,1,"7.8","1.957142857"
"WGN45","WGN45D06","STP",2018,1,"8.2","3.534375"
"WGN63","WGN63D40","STP",2018,1,"10.1","3.621818182"
"WGN07","WGN07C52","STP",2018,1,"7.1","3.843103448"
"WGN36","WGN36C16","STP",2018,1,"8.8","3.084375"
"WGN45","WGN45C32","STP",2018,1,"7.8","0.25"
"WGN46","WGN46D65","STP",2018,1,"7.1","5.418181818"
"WGN63","WGN63C34","STP",2018,1,"8.1","2.323809524"
"WGN26","WGN26C51","STP",2018,1,"8.7","4.305"
