"famID","parent","plantID","plantID3","longID","barcode","loc","year","rep","row","col","self","seed_area","seeds_per_spike"
"WGN26","C",33,66,"WGN26D33",2928,"TLI",2017,1,52,36,NA,"8.1","2.7525"
"WGN26","C",33,66,"WGN26D33",4213,"TLI",2017,2,10,41,NA,"8.1","3.427816901"
"WGN26","D",34,67,"WGN26C34",2864,"TLI",2017,1,30,7,NA,"7.8","3.465454545"
"WGN26","D",34,67,"WGN26C34",4149,"TLI",2017,2,26,16,NA,"8.1","3.535135135"
"WGN26","C",34,68,"WGN26D34",2929,"TLI",2017,1,50,9,NA,"9","3.129545455"
"WGN26","C",34,68,"WGN26D34",4214,"TLI",2017,2,13,16,NA,"9.2","4.397142857"
"WGN26","D",35,69,"WGN26C35",2865,"TLI",2017,1,51,5,NA,"8.6","2.367768595"
"WGN26","D",35,69,"WGN26C35",4150,"TLI",2017,2,6,41,NA,"9.6","2.989672978"
"WGN26","C",35,70,"WGN26D35",2930,"TLI",2017,1,33,7,NA,"8.7","2.840740741"
"WGN26","C",35,70,"WGN26D35",4215,"TLI",2017,2,13,45,NA,"9.3","2.793333333"
"WGN26","D",36,71,"WGN26C36",2866,"TLI",2017,1,45,24,NA,"8.5","2.962962963"
"WGN26","D",36,71,"WGN26C36",4151,"TLI",2017,2,27,40,NA,"8.3","3.156"
"WGN26","C",36,72,"WGN26D36",2931,"TLI",2017,1,57,8,NA,"7.8","2.831223629"
"WGN26","C",36,72,"WGN26D36",4216,"TLI",2017,2,14,30,NA,"8.7","3.366477273"
"WGN26","D",37,73,"WGN26C37",2867,"TLI",2017,1,32,30,NA,"8.9","2.259036145"
"WGN26","D",37,73,"WGN26C37",4152,"TLI",2017,2,21,28,NA,"8.2","2.85"
"WGN26","C",37,74,"WGN26D37",2932,"TLI",2017,1,39,30,NA,"9.4","3.26716141"
"WGN26","C",37,74,"WGN26D37",4217,"TLI",2017,2,22,43,NA,"8.8","2.881708653"
"WGN26","D",38,75,"WGN26C38",2868,"TLI",2017,1,51,21,NA,"8.4","4.156626506"
"WGN26","D",38,75,"WGN26C38",4153,"TLI",2017,2,25,26,NA,"8.9","3.681521739"
"WGN26","C",38,76,"WGN26D38",2933,"TLI",2017,1,40,18,NA,"7.3","2.420454545"
"WGN26","C",NA,76,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN26","D",39,77,"WGN26C39",2869,"TLI",2017,1,36,25,NA,"8.4","3.511904762"
"WGN26","D",39,77,"WGN26C39",4154,"TLI",2017,2,11,13,NA,"8.3","3.513157895"
"WGN26","C",39,78,"WGN26D39",2934,"TLI",2017,1,34,44,NA,"9.6","1.821686747"
"WGN26","C",39,78,"WGN26D39",4219,"TLI",2017,2,7,17,NA,"10","2.449324324"
"WGN26","D",40,79,"WGN26C40",2870,"TLI",2017,1,36,18,NA,"8","3.594642857"
"WGN26","D",40,79,"WGN26C40",4155,"TLI",2017,2,11,3,NA,"9.3","3.423280423"
"WGN26","C",40,80,"WGN26D40",2935,"TLI",2017,1,34,29,NA,"8.1","3.575"
"WGN26","C",40,80,"WGN26D40",4220,"TLI",2017,2,15,43,NA,"8.6","3"
"WGN26","D",41,81,"WGN26C41",2871,"TLI",2017,1,33,29,NA,"8.6","3.117977528"
"WGN26","D",41,81,"WGN26C41",4156,"TLI",2017,2,3,12,NA,"8.8","3.24939759"
"WGN26","C",41,82,"WGN26D41",2936,"TLI",2017,1,39,21,NA,"8.6","4.312941176"
"WGN26","C",41,82,"WGN26D41",4221,"TLI",2017,2,5,44,NA,"8.1","6.008955224"
"WGN26","D",42,83,"WGN26C42",2872,"TLI",2017,1,50,28,NA,"8.4","2.723376623"
"WGN26","D",42,83,"WGN26C42",4157,"TLI",2017,2,13,20,NA,"8.9","2.411111111"
"WGN26","C",42,84,"WGN26D42",2937,"TLI",2017,1,56,21,"outcross",NA,NA
"WGN26","C",42,84,"WGN26D42",4222,"TLI",2017,2,5,25,"outcross",NA,NA
"WGN26","D",43,85,"WGN26C43",2873,"TLI",2017,1,53,28,NA,"8.1","3.745"
"WGN26","D",43,85,"WGN26C43",4158,"TLI",2017,2,7,24,NA,"8.4","4.441791045"
"WGN26","C",43,86,"WGN26D43",2938,"TLI",2017,1,40,29,NA,"8.1","2.652631579"
"WGN26","C",43,86,"WGN26D43",4223,"TLI",2017,2,28,5,NA,"7.2","1.773214286"
"WGN26","D",44,87,"WGN26C44",2874,"TLI",2017,1,53,30,NA,"7.2","3.522151899"
"WGN26","D",44,87,"WGN26C44",4159,"TLI",2017,2,22,13,NA,"7.9","3.792682927"
"WGN26","C",44,88,"WGN26D44",2939,"TLI",2017,1,40,41,NA,"8.2","4.003616637"
"WGN26","C",44,88,"WGN26D44",4224,"TLI",2017,2,20,38,NA,"7.8","4.272"
"WGN26","D",45,89,"WGN26C45",2875,"TLI",2017,1,34,39,NA,"8.8","4.378571429"
"WGN26","D",45,89,"WGN26C45",4160,"TLI",2017,2,8,12,NA,"9.1","3.358333333"
"WGN26","C",45,90,"WGN26D45",2940,"TLI",2017,1,49,22,NA,"8.2","3.019230769"
"WGN26","C",45,90,"WGN26D45",4225,"TLI",2017,2,6,25,NA,"8.3","2.183098592"
"WGN26","D",46,91,"WGN26C46",2876,"TLI",2017,1,46,25,NA,"8.5","3.043715847"
"WGN26","D",46,91,"WGN26C46",4161,"TLI",2017,2,12,6,NA,"7.4","3.151185771"
"WGN26","C",46,92,"WGN26D46",2941,"TLI",2017,1,48,29,NA,"7.7","1.618421053"
"WGN26","C",46,92,"WGN26D46",4226,"TLI",2017,2,28,15,NA,"6.9","1.14516129"
"WGN26","D",47,93,"WGN26C47",2877,"TLI",2017,1,49,15,NA,"7.8","4.186363636"
"WGN26","D",47,93,"WGN26C47",4162,"TLI",2017,2,24,17,NA,"8.1","4.105813953"
"WGN26","C",47,94,"WGN26D47",2942,"TLI",2017,1,48,10,NA,"8.4","3.08"
"WGN26","C",47,94,"WGN26D47",4227,"TLI",2017,2,24,20,NA,"7.5","3.3"
"WGN26","D",48,95,"WGN26C48",2878,"TLI",2017,1,49,12,NA,"8.4","3.122222222"
"WGN26","D",48,95,"WGN26C48",4163,"TLI",2017,2,1,19,NA,"9.1","3.34496124"
"WGN26","C",48,96,"WGN26D48",2943,"TLI",2017,1,55,11,NA,"8.8","2.310344828"
"WGN26","C",48,96,"WGN26D48",4228,"TLI",2017,2,2,34,NA,"9.1","1.767605634"
"WGN26","D",49,97,"WGN26C49",2879,"TLI",2017,1,48,19,NA,"9.1","3.559756098"
"WGN26","D",49,97,"WGN26C49",4164,"TLI",2017,2,19,8,NA,"8.6","2.93372093"
"WGN26","C",49,98,"WGN26D49",2944,"TLI",2017,1,40,42,NA,"8.7","2.111538462"
"WGN26","C",49,98,"WGN26D49",4229,"TLI",2017,2,20,8,NA,"8.7","1.942105263"
"WGN26","D",50,99,"WGN26C50",2880,"TLI",2017,1,48,6,NA,"9.2","2.915384615"
"WGN26","D",50,99,"WGN26C50",4165,"TLI",2017,2,21,45,NA,"9.7","3.406849315"
"WGN26","C",50,100,"WGN26D50",2945,"TLI",2017,1,49,9,NA,"7.5","4.62"
"WGN26","C",50,100,"WGN26D50",4230,"TLI",2017,2,2,44,NA,"8.1","4.241106719"
"WGN26","D",51,101,"WGN26C51",2881,"TLI",2017,1,46,22,NA,"7.2","2.243150685"
"WGN26","D",51,101,"WGN26C51",4166,"TLI",2017,2,26,23,NA,"7.3","2.329545455"
"WGN26","C",51,102,"WGN26D51",2946,"TLI",2017,1,57,23,NA,"8.2","3.451564829"
"WGN26","C",51,102,"WGN26D51",4231,"TLI",2017,2,7,29,NA,"9.1","3.052307692"
"WGN26","D",52,103,"WGN26C52",2882,"TLI",2017,1,44,42,NA,"8.5","1.843902439"
"WGN26","D",52,103,"WGN26C52",4167,"TLI",2017,2,25,43,NA,"8.2","2.01369863"
"WGN26","C",52,104,"WGN26D52",2947,"TLI",2017,1,55,22,NA,"7.8","2.950746269"
"WGN26","C",52,104,"WGN26D52",4232,"TLI",2017,2,8,9,NA,"7.7","4.664772727"
"WGN26","D",53,105,"WGN26C53",2883,"TLI",2017,1,56,25,NA,"8.2","3.987804878"
"WGN26","D",53,105,"WGN26C53",4168,"TLI",2017,2,27,8,NA,"9.4",NA
"WGN26","C",NA,106,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN26","C",53,106,"WGN26D53",4233,"TLI",2017,2,14,29,NA,"9.4","3.295522388"
"WGN26","D",54,107,"WGN26C54",2884,"TLI",2017,1,52,39,"self",NA,NA
"WGN26","D",54,107,"WGN26C54",4169,"TLI",2017,2,15,37,"self",NA,NA
"WGN26","C",54,108,"WGN26D54",2949,"TLI",2017,1,47,11,NA,"8.8","2.367149758"
"WGN26","C",NA,108,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN26","D",55,109,"WGN26C55",2885,"TLI",2017,1,40,40,NA,"8.3","3.703448276"
"WGN26","D",55,109,"WGN26C55",4170,"TLI",2017,2,15,32,NA,"8.3","3.617647059"
"WGN26","C",55,110,"WGN26D55",2950,"TLI",2017,1,38,26,"self",NA,NA
"WGN26","C",55,110,"WGN26D55",4235,"TLI",2017,2,1,35,"self",NA,NA
"WGN26","D",56,111,"WGN26C56",2886,"TLI",2017,1,40,44,NA,"9.7","2.882278481"
"WGN26","D",56,111,"WGN26C56",4171,"TLI",2017,2,3,38,NA,"11.6","2.87027027"
"WGN26","C",56,112,"WGN26D56",2951,"TLI",2017,1,56,15,NA,"8.3","3.241776316"
"WGN26","C",56,112,"WGN26D56",4236,"TLI",2017,2,3,36,NA,"8.2","3.737142857"
"WGN26","D",57,113,"WGN26C57",2887,"TLI",2017,1,31,13,NA,"7.6","2.860714286"
"WGN26","D",57,113,"WGN26C57",4172,"TLI",2017,2,18,25,NA,"7.6","3.217105263"
"WGN26","C",57,114,"WGN26D57",2952,"TLI",2017,1,42,4,NA,NA,NA
"WGN26","C",57,114,"WGN26D57",4237,"TLI",2017,2,24,9,NA,"9","3.641509434"
"WGN26","D",58,115,"WGN26C58",2888,"TLI",2017,1,56,22,NA,"8.4","3.526744186"
"WGN26","D",58,115,"WGN26C58",4173,"TLI",2017,2,23,19,NA,"8.1","4.42125"
"WGN26","C",NA,116,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN26","C",58,116,"WGN26D58",4238,"TLI",2017,2,26,9,NA,"7.8","1.255384615"
"WGN26","D",59,117,"WGN26C59",2889,"TLI",2017,1,50,19,NA,"6.7","3.596629213"
"WGN26","D",59,117,"WGN26C59",4174,"TLI",2017,2,28,8,NA,"7.6","3.01097561"
"WGN26","C",59,118,"WGN26D59",2954,"TLI",2017,1,35,1,NA,"8.2","3.797727273"
"WGN26","C",59,118,"WGN26D59",4239,"TLI",2017,2,21,42,NA,"8.5","4.207058824"
"WGN26","D",60,119,"WGN26C60",2890,"TLI",2017,1,30,15,NA,"9","3.367088608"
"WGN26","D",60,119,"WGN26C60",4175,"TLI",2017,2,23,12,NA,"8.2","3.250632911"
"WGN26","C",60,120,"WGN26D60",2955,"TLI",2017,1,30,32,NA,"8.6","2.894736842"
"WGN26","C",60,120,"WGN26D60",4240,"TLI",2017,2,27,33,NA,"7.7","2.408203125"
"WGN26","D",61,121,"WGN26C61",2891,"TLI",2017,1,55,41,NA,"7.6","3.22875"
"WGN26","D",61,121,"WGN26C61",4176,"TLI",2017,2,9,26,NA,"7.6","2.492857143"
"WGN26","C",61,122,"WGN26D61",2956,"TLI",2017,1,30,43,NA,"10.3","3.295833333"
"WGN26","C",61,122,"WGN26D61",4241,"TLI",2017,2,25,38,NA,"9.6","4.776623377"
"WGN26","D",62,123,"WGN26C62",2892,"TLI",2017,1,42,8,NA,"6.9","3.869230769"
"WGN26","D",62,123,"WGN26C62",4177,"TLI",2017,2,8,2,NA,"8.1","3.682758621"
"WGN26","C",62,124,"WGN26D62",2957,"TLI",2017,1,37,28,NA,"7.9","2.7225"
"WGN26","C",NA,124,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN26","D",63,125,"WGN26C63",2893,"TLI",2017,1,37,39,NA,"8.8","4.003759398"
"WGN26","D",63,125,"WGN26C63",4178,"TLI",2017,2,23,2,NA,"8.3","3.582758621"
"WGN26","C",NA,126,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN26","C",63,126,"WGN26D63",4243,"TLI",2017,2,12,22,NA,"9.8","4.888888889"
"WGN26","D",64,127,"WGN26C64",2894,"TLI",2017,1,35,5,NA,"7.6",NA
"WGN26","D",64,127,"WGN26C64",4179,"TLI",2017,2,7,14,NA,"8.6","1.830337079"
"WGN26","C",NA,128,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN26","C",64,128,"WGN26D64",4244,"TLI",2017,2,12,28,NA,"9.4","4.056338028"
"WGN26","D",65,129,"WGN26C65",2895,"TLI",2017,1,33,8,NA,"7.8","3.569620253"
"WGN26","D",65,129,"WGN26C65",4180,"TLI",2017,2,11,28,NA,"8.4","4.271590909"
"WGN26","C",65,130,"WGN26D65",2960,"TLI",2017,1,53,45,NA,"8.3","3.801369863"
"WGN26","C",65,130,"WGN26D65",4245,"TLI",2017,2,11,9,NA,"9.1","3.558823529"
"WGN36","C",NA,1,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN36","C",1,1,"WGN36C01",4246,"TLI",2017,2,14,20,NA,"9.4","3.981081081"
"WGN36","D",1,2,"WGN36D01",3026,"TLI",2017,1,31,44,NA,"7.5","2.582926829"
"WGN36","D",1,2,"WGN36D01",4311,"TLI",2017,2,14,3,NA,"8.1","2.341666667"
"WGN36","C",2,3,"WGN36C02",2962,"TLI",2017,1,47,6,"self",NA,NA
"WGN36","C",NA,3,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","D",2,4,"WGN36D02",3027,"TLI",2017,1,40,38,NA,"8.1","3.596666667"
"WGN36","D",2,4,"WGN36D02",4312,"TLI",2017,2,22,45,NA,"8.4","3.003325942"
"WGN36","C",3,5,"WGN36C03",2963,"TLI",2017,1,57,28,NA,"7.7","2.495121951"
"WGN36","C",3,5,"WGN36C03",4248,"TLI",2017,2,25,20,NA,"8.9",NA
"WGN36","D",3,6,"WGN36D03",3028,"TLI",2017,1,57,3,NA,"7.1","1.6875"
"WGN36","D",3,6,"WGN36D03",4313,"TLI",2017,2,3,19,NA,"7.2","2.462686567"
"WGN36","C",4,7,"WGN36C04",2964,"TLI",2017,1,44,8,NA,"8.9","3.741176471"
"WGN36","C",4,7,"WGN36C04",4249,"TLI",2017,2,11,25,NA,"7.8","4.03943662"
"WGN36","D",4,8,"WGN36D04",3029,"TLI",2017,1,42,41,NA,"8.6","3.789304813"
"WGN36","D",4,8,"WGN36D04",4314,"TLI",2017,2,11,23,NA,"8.7","3.743181818"
"WGN36","C",5,9,"WGN36C05",2965,"TLI",2017,1,37,4,NA,"9.2","1.998837209"
"WGN36","C",NA,9,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","D",5,10,"WGN36D05",3030,"TLI",2017,1,58,44,NA,"8.1","3.216494845"
"WGN36","D",5,10,"WGN36D05",4315,"TLI",2017,2,21,8,NA,"9","3.87032967"
"WGN36","C",6,11,"WGN36C06",2966,"TLI",2017,1,40,39,NA,"7.1","3.173780488"
"WGN36","C",NA,11,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","D",6,12,"WGN36D06",3031,"TLI",2017,1,40,13,NA,"7.3","4.492941176"
"WGN36","D",6,12,"WGN36D06",4316,"TLI",2017,2,12,7,NA,"7.8","4.161684783"
"WGN36","C",7,13,"WGN36C07",2967,"TLI",2017,1,46,24,NA,"8.2","3.374117647"
"WGN36","C",7,13,"WGN36C07",4252,"TLI",2017,2,24,14,NA,"7.9","3.888111888"
"WGN36","D",7,14,"WGN36D07",3032,"TLI",2017,1,55,3,NA,"8.8","2.555421687"
"WGN36","D",7,14,"WGN36D07",4317,"TLI",2017,2,27,19,NA,"9.2","3.131506849"
"WGN36","C",8,15,"WGN36C08",2968,"TLI",2017,1,31,8,NA,"8.5","3.343548387"
"WGN36","C",8,15,"WGN36C08",4253,"TLI",2017,2,3,43,NA,"8.3","3.733928571"
"WGN36","D",8,16,"WGN36D08",3033,"TLI",2017,1,38,8,NA,"8.4","2.826506024"
"WGN36","D",8,16,"WGN36D08",4318,"TLI",2017,2,25,35,NA,"8.1","2.931081081"
"WGN36","C",9,17,"WGN36C09",2969,"TLI",2017,1,49,33,NA,"6.6","3.725316456"
"WGN36","C",9,17,"WGN36C09",4254,"TLI",2017,2,21,29,NA,"7.8","3.765217391"
"WGN36","D",9,18,"WGN36D09",3034,"TLI",2017,1,38,24,NA,"8","2.615151515"
"WGN36","D",NA,18,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","C",10,19,"WGN36C10",2970,"TLI",2017,1,48,15,NA,"6.6","2.703896104"
"WGN36","C",10,19,"WGN36C10",4255,"TLI",2017,2,8,38,NA,"7.8","3.377142857"
"WGN36","D",10,20,"WGN36D10",3035,"TLI",2017,1,47,8,NA,"7.9","2.566216216"
"WGN36","D",10,20,"WGN36D10",4320,"TLI",2017,2,24,42,NA,"8.2","2.34939759"
"WGN36","C",11,21,"WGN36C11",2971,"TLI",2017,1,40,43,NA,"8.2","3.630094044"
"WGN36","C",11,21,"WGN36C11",4256,"TLI",2017,2,5,13,NA,"8.8","3.156382979"
"WGN36","D",11,22,"WGN36D11",3036,"TLI",2017,1,50,1,NA,"8.1","1.877777778"
"WGN36","D",11,22,"WGN36D11",4321,"TLI",2017,2,20,7,NA,"8.4","2.700985761"
"WGN36","C",12,23,"WGN36C12",2972,"TLI",2017,1,42,42,NA,"7.6","3.841463415"
"WGN36","C",12,23,"WGN36C12",4257,"TLI",2017,2,8,25,NA,"7.6","4.068965517"
"WGN36","D",12,24,"WGN36D12",3037,"TLI",2017,1,56,12,NA,"7.2","4.070930233"
"WGN36","D",12,24,"WGN36D12",4322,"TLI",2017,2,2,39,NA,"7.7","3.671875"
"WGN36","C",13,25,"WGN36C13",2973,"TLI",2017,1,49,23,"self",NA,NA
"WGN36","C",13,25,"WGN36C13",4258,"TLI",2017,2,14,33,"self",NA,NA
"WGN36","D",13,26,"WGN36D13",3038,"TLI",2017,1,47,21,NA,"8.6","3.125"
"WGN36","D",13,26,"WGN36D13",4323,"TLI",2017,2,28,11,NA,"8.9","3.903797468"
"WGN36","C",14,27,"WGN36C14",2974,"TLI",2017,1,56,5,NA,"7.8","2.251851852"
"WGN36","C",14,27,"WGN36C14",4259,"TLI",2017,2,17,29,NA,"7.1","2.857692308"
"WGN36","D",14,28,"WGN36D14",3039,"TLI",2017,1,48,20,NA,"8.8","4.27037037"
"WGN36","D",14,28,"WGN36D14",4324,"TLI",2017,2,20,4,NA,"8.8","3.506493506"
"WGN36","C",15,29,"WGN36C15",2975,"TLI",2017,1,32,45,"self",NA,NA
"WGN36","C",15,29,"WGN36C15",4260,"TLI",2017,2,27,13,"self",NA,NA
"WGN36","D",15,30,"WGN36D15",3040,"TLI",2017,1,34,19,NA,"8","3.965753425"
"WGN36","D",15,30,"WGN36D15",4325,"TLI",2017,2,3,21,NA,"8.2","3.406329114"
"WGN36","C",16,31,"WGN36C16",2976,"TLI",2017,1,48,43,NA,"9","3.262962963"
"WGN36","C",16,31,"WGN36C16",4261,"TLI",2017,2,7,10,NA,"8.7","2.848837209"
"WGN36","D",16,32,"WGN36D16",3041,"TLI",2017,1,31,34,NA,"8","2.794186047"
"WGN36","D",NA,32,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","C",17,33,"WGN36C17",2977,"TLI",2017,1,56,24,NA,"7.9","3.155172414"
"WGN36","C",17,33,"WGN36C17",4262,"TLI",2017,2,7,35,NA,"7.6","3.031746032"
"WGN36","D",17,34,"WGN36D17",3042,"TLI",2017,1,56,14,NA,"7.7","3.354216867"
"WGN36","D",17,34,"WGN36D17",4327,"TLI",2017,2,9,36,NA,"8","4.230379747"
"WGN36","C",18,35,"WGN36C18",2978,"TLI",2017,1,39,24,NA,"9.6","3.095864662"
"WGN36","C",18,35,"WGN36C18",4263,"TLI",2017,2,15,7,NA,"9","2.823076923"
"WGN36","D",18,36,"WGN36D18",3043,"TLI",2017,1,39,38,NA,"7.6","3.03"
"WGN36","D",18,36,"WGN36D18",4328,"TLI",2017,2,7,18,NA,"7.2","2.554411765"
"WGN36","C",19,37,"WGN36C19",2979,"TLI",2017,1,45,33,NA,NA,NA
"WGN36","C",19,37,"WGN36C19",4264,"TLI",2017,2,18,31,NA,"9.5","3.604285714"
"WGN36","D",NA,38,NA,NA,"TLI",2017,1,NA,NA,NA,NA,NA
"WGN36","D",19,38,"WGN36D19",4329,"TLI",2017,2,5,1,NA,"7.2","0.782022472"
"WGN36","C",20,39,"WGN36C20",2980,"TLI",2017,1,36,43,NA,"7.9","2.680434783"
"WGN36","C",20,39,"WGN36C20",4265,"TLI",2017,2,26,18,NA,"8.7","3.506024096"
"WGN36","D",20,40,"WGN36D20",3045,"TLI",2017,1,34,37,NA,"7.7","3.817771084"
"WGN36","D",20,40,"WGN36D20",4330,"TLI",2017,2,17,9,NA,"8.4","3.385714286"
"WGN36","C",21,41,"WGN36C21",2981,"TLI",2017,1,34,1,NA,"8.3","1.522826087"
"WGN36","C",21,41,"WGN36C21",4266,"TLI",2017,2,12,42,NA,"8.3","2.637931034"
"WGN36","D",21,42,"WGN36D21",3046,"TLI",2017,1,57,15,NA,"6.9","2.43"
"WGN36","D",21,42,"WGN36D21",4331,"TLI",2017,2,16,11,NA,"8.5","2.31"
"WGN36","C",22,43,"WGN36C22",2982,"TLI",2017,1,34,36,NA,"7.2","4.45862069"
"WGN36","C",22,43,"WGN36C22",4267,"TLI",2017,2,23,42,NA,"7.3","3.577173913"
"WGN36","D",22,44,"WGN36D22",3047,"TLI",2017,1,44,21,NA,"7.7","2.243478261"
"WGN36","D",22,44,"WGN36D22",4332,"TLI",2017,2,13,38,NA,"8.1","3.105485232"
"WGN36","C",23,45,"WGN36C23",2983,"TLI",2017,1,39,12,NA,"8.7","1.95"
"WGN36","C",23,45,"WGN36C23",4268,"TLI",2017,2,23,28,NA,"8.8","1.923076923"
"WGN36","D",23,46,"WGN36D23",3048,"TLI",2017,1,44,23,NA,"7.7","3.681818182"
"WGN36","D",23,46,"WGN36D23",4333,"TLI",2017,2,9,34,NA,"7.4","3.107142857"
"WGN36","C",24,47,"WGN36C24",2984,"TLI",2017,1,54,9,NA,"7.9","2.718292683"
"WGN36","C",24,47,"WGN36C24",4269,"TLI",2017,2,18,40,NA,"8.3","2.734177215"
"WGN36","D",24,48,"WGN36D24",3049,"TLI",2017,1,46,12,NA,"8.5","3.767857143"
"WGN36","D",24,48,"WGN36D24",4334,"TLI",2017,2,6,19,NA,"9.3","3.471910112"
"WGN36","C",25,49,"WGN36C25",2985,"TLI",2017,1,33,35,NA,"8.3","3.993103448"
"WGN36","C",25,49,"WGN36C25",4270,"TLI",2017,2,4,7,NA,"8.6","4.078651685"
"WGN36","D",25,50,"WGN36D25",3050,"TLI",2017,1,33,12,"self",NA,NA
"WGN36","D",25,50,"WGN36D25",4335,"TLI",2017,2,6,7,"self",NA,NA
"WGN36","C",26,51,"WGN36C26",2986,"TLI",2017,1,58,46,NA,"7.4","3.879310345"
"WGN36","C",26,51,"WGN36C26",4271,"TLI",2017,2,22,2,NA,"7.2","2.501240695"
"WGN36","D",26,52,"WGN36D26",3051,"TLI",2017,1,50,8,NA,"8.4","2.634782609"
"WGN36","D",26,52,"WGN36D26",4336,"TLI",2017,2,10,36,NA,"8.8","4.169620253"
"WGN36","C",27,53,"WGN36C27",2987,"TLI",2017,1,52,13,NA,"8.5","3.08"
"WGN36","C",27,53,"WGN36C27",4272,"TLI",2017,2,22,14,NA,"8.5","3.449709865"
"WGN36","D",27,54,"WGN36D27",3052,"TLI",2017,1,30,41,NA,"6.5","2.205645161"
"WGN36","D",27,54,"WGN36D27",4337,"TLI",2017,2,19,33,NA,"7.1","2.768571429"
"WGN36","C",28,55,"WGN36C28",2988,"TLI",2017,1,52,37,NA,"7.4","4.3265625"
"WGN36","C",28,55,"WGN36C28",4273,"TLI",2017,2,1,31,NA,"7.3","3.126315789"
"WGN36","D",28,56,"WGN36D28",3053,"TLI",2017,1,46,36,NA,"8","1.71686747"
"WGN36","D",28,56,"WGN36D28",4338,"TLI",2017,2,19,5,NA,"8.2","2.081481481"
"WGN36","C",29,57,"WGN36C29",2989,"TLI",2017,1,35,19,NA,"7.9","3.048192771"
"WGN36","C",29,57,"WGN36C29",4274,"TLI",2017,2,17,43,NA,"7.9","2.951724138"
"WGN36","D",29,58,"WGN36D29",3054,"TLI",2017,1,37,38,NA,"7.7","3.51686747"
"WGN36","D",29,58,"WGN36D29",4339,"TLI",2017,2,4,12,NA,"7.8","3.688470067"
"WGN36","C",30,59,"WGN36C30",2990,"TLI",2017,1,53,7,NA,"8.7","3.413414634"
"WGN36","C",30,59,"WGN36C30",4275,"TLI",2017,2,2,21,NA,"8.6","2.738823529"
"WGN36","D",30,60,"WGN36D30",3055,"TLI",2017,1,33,5,NA,"7.2","3.64351379"
"WGN36","D",30,60,"WGN36D30",4340,"TLI",2017,2,16,21,NA,"7.6","4.338557994"
"WGN36","C",31,61,"WGN36C31",2991,"TLI",2017,1,43,19,"self",NA,NA
"WGN36","C",31,61,"WGN36C31",4276,"TLI",2017,2,16,28,"self",NA,NA
"WGN36","D",31,62,"WGN36D31",3056,"TLI",2017,1,41,33,NA,"7.5","3.524"
"WGN36","D",31,62,"WGN36D31",4341,"TLI",2017,2,28,32,NA,"8.2","3.679310345"
"WGN36","C",32,63,"WGN36C32",2992,"TLI",2017,1,36,39,"self",NA,NA
"WGN36","C",32,63,"WGN36C32",4277,"TLI",2017,2,6,22,"self",NA,NA
"WGN36","D",32,64,"WGN36D32",3057,"TLI",2017,1,52,12,NA,"7.1","2.747222222"
"WGN36","D",32,64,"WGN36D32",4342,"TLI",2017,2,12,1,NA,"7.3","3.188764045"
"WGN36","C",33,65,"WGN36C33",2993,"TLI",2017,1,52,4,NA,"7.6","3.573789847"
"WGN36","C",33,65,"WGN36C33",4278,"TLI",2017,2,10,20,NA,"7.9","4.23"
"WGN36","C",33,66,"WGN36D33",3058,"TLI",2017,1,42,28,NA,"8.1","3.794805195"
"WGN36","C",33,66,"WGN36D33",4343,"TLI",2017,2,18,41,NA,"8.9","3.552272727"
"WGN36","D",34,67,"WGN36C34",2994,"TLI",2017,1,55,7,"self",NA,NA
"WGN36","D",34,67,"WGN36C34",4279,"TLI",2017,2,3,15,"self",NA,NA
"WGN36","C",34,68,"WGN36D34",3059,"TLI",2017,1,35,33,NA,"8.5","1.727272727"
"WGN36","C",34,68,"WGN36D34",4344,"TLI",2017,2,14,10,NA,"8.6","1.947368421"
"WGN36","D",35,69,"WGN36C35",2995,"TLI",2017,1,35,41,NA,"8.2","2.483695652"
"WGN36","D",NA,69,NA,NA,"TLI",2017,2,NA,NA,NA,NA,NA
"WGN36","C",35,70,"WGN36D35",3060,"TLI",2017,1,36,40,NA,"7.3","2.332167832"
"WGN36","C",35,70,"WGN36D35",4345,"TLI",2017,2,2,29,NA,"7.6","1.87630662"
"WGN36","D",36,71,"WGN36C36",2996,"TLI",2017,1,43,44,NA,"8.1","2.504012841"
"WGN36","D",36,71,"WGN36C36",4281,"TLI",2017,2,13,3,NA,"8.4","3.031034483"
"WGN36","C",36,72,"WGN36D36",3061,"TLI",2017,1,45,3,NA,"9.2","1.374193548"
"WGN36","C",36,72,"WGN36D36",4346,"TLI",2017,2,23,23,NA,"8.7","3.136363636"
